2270
1127
,0,ground,1392,1099,16,16,
,0,ground,1408,1099,16,16,
,0,ground,1424,1099,16,16,
,0,ground,1440,1099,16,16,
,0,ground,1456,1099,16,16,
,0,ground,1472,1099,16,16,
,0,ground,1488,1099,16,16,
,0,ground,1504,1099,16,16,
,0,ground,1520,1099,16,16,
,0,ground,1536,1099,16,16,
,0,ground,1552,1099,16,16,
,0,ground,1568,1099,16,16,
,0,ground,1584,1099,16,16,
,0,ground,1600,1099,16,16,
,0,ground,1616,1099,16,16,
,0,ground,1632,1099,16,16,
,0,ground,1648,1099,16,16,
,0,ground,1664,1099,16,16,
,0,ground,1680,1099,16,16,
,0,ground,1696,1099,16,16,
,0,ground,1712,1099,16,16,
,0,ground,1728,1099,16,16,
,0,ground,1744,1099,16,16,
,0,ground,1760,1099,16,16,
,0,ground,1776,1099,16,16,
,0,ground,1792,1099,16,16,
,0,ground,1808,1099,16,16,
,0,ground,1824,1099,16,16,
,0,ground,1840,1099,16,16,
,0,ground,1856,1099,16,16,
,0,ground,1872,1099,16,16,
,0,ground,1888,1099,16,16,
,0,ground,1904,1099,16,16,
,0,ground,1920,1099,16,16,
,0,ground,1936,1099,16,16,
,0,ground,1952,1099,16,16,
,0,ground,1968,1099,16,16,
,0,ground,1984,1099,16,16,
,0,ground,2000,1099,16,16,
,0,ground,2016,1099,16,16,
,0,ground,2032,1099,16,16,
,0,ground,2048,1099,16,16,
,0,ground,2064,1099,16,16,
,0,ground,2080,1099,16,16,
,0,ground,2096,1099,16,16,
,0,ground,2112,1099,16,16,
,0,ground,2128,1099,16,16,
,0,ground,2144,1099,16,16,
,0,ground,2160,1099,16,16,
,0,ground,2176,1099,16,16,
,0,ground,2192,1099,16,16,
,0,ground,2208,1099,16,16,
,0,ground,2224,1099,16,16,
,0,ground,2240,1099,16,16,
,0,ground,2256,1099,16,16,
,1,woods,256,272,16,16,
,1,woods,272,272,16,16,
,1,woods,288,272,16,16,
,1,woods,304,272,16,16,
,1,woods,320,272,16,16,
,1,woods,336,272,16,16,
,1,woods,352,272,16,16,
,1,woods,368,272,16,16,
,1,woods,384,272,16,16,
,1,woods,352,224,16,16,
,1,woods,368,224,16,16,
,1,woods,384,224,16,16,
,1,woods,400,224,16,16,
,1,woods,416,224,16,16,
,1,woods,432,224,16,16,
,1,woods,448,224,16,16,
,1,woods,464,224,16,16,
,1,woods,304,368,16,16,
,1,woods,320,368,16,16,
,1,woods,336,368,16,16,
,1,woods,352,368,16,16,
,1,woods,368,368,16,16,
,1,woods,384,368,16,16,
,1,woods,400,368,16,16,
,1,woods,416,368,16,16,
,1,woods,432,368,16,16,
,1,woods,608,416,16,16,
,1,woods,624,416,16,16,
,1,woods,640,416,16,16,
,1,woods,656,416,16,16,
,1,woods,672,416,16,16,
,1,woods,688,416,16,16,
,1,woods,704,416,16,16,
,1,woods,720,416,16,16,
,1,woods,848,320,16,16,
,1,woods,864,320,16,16,
,1,woods,880,320,16,16,
,1,woods,896,320,16,16,
,1,woods,928,272,16,16,
,1,woods,944,272,16,16,
,1,woods,960,272,16,16,
,1,woods,976,272,16,16,
,1,woods,992,272,16,16,
,1,woods,1008,272,16,16,
,1,woods,1024,272,16,16,
,1,woods,1040,272,16,16,
,1,woods,1056,272,16,16,
,1,woods,1072,272,16,16,
,1,woods,1088,272,16,16,
,1,woods,1104,272,16,16,
,1,woods,944,448,16,16,
,1,woods,960,448,16,16,
,1,woods,976,448,16,16,
,1,woods,992,448,16,16,
,1,woods,1008,448,16,16,
,1,woods,1024,448,16,16,
,1,woods,1040,448,16,16,
,1,woods,1056,448,16,16,
,1,woods,1072,448,16,16,
,1,woods,1088,448,16,16,
,1,woods,1104,448,16,16,
,1,woods,928,448,16,16,
,1,woods,1296,256,16,16,
,1,woods,1312,256,16,16,
,1,woods,1328,256,16,16,
,1,woods,1344,256,16,16,
,1,woods,1360,256,16,16,
,1,woods,1376,256,16,16,
,1,woods,1392,256,16,16,
,1,woods,1408,256,16,16,
,1,woods,1376,208,16,16,
,1,woods,1392,208,16,16,
,1,woods,1408,208,16,16,
,1,woods,1424,208,16,16,
,1,woods,1440,208,16,16,
,1,woods,1456,208,16,16,
,1,woods,1472,208,16,16,
,1,woods,1488,208,16,16,
,1,woods,1504,208,16,16,
,1,woods,1520,208,16,16,
,1,woods,1536,208,16,16,
,1,woods,1552,208,16,16,
,1,woods,1872,240,16,16,
,1,woods,1888,240,16,16,
,1,woods,1904,240,16,16,
,1,woods,1920,240,16,16,
,1,woods,1936,240,16,16,
,1,woods,1952,240,16,16,
,1,woods,1968,240,16,16,
,1,woods,1984,240,16,16,
,1,woods,2000,240,16,16,
,1,woods,2016,240,16,16,
,1,woods,2032,240,16,16,
,1,woods,2048,240,16,16,
,1,woods,2064,240,16,16,
,1,woods,2080,240,16,16,
,1,woods,2096,240,16,16,
,1,woods,2112,240,16,16,
,1,woods,2128,240,16,16,
,1,woods,2032,448,16,16,
,1,woods,2048,448,16,16,
,1,woods,2064,448,16,16,
,1,woods,2080,448,16,16,
,1,woods,2096,448,16,16,
,1,woods,2112,448,16,16,
,1,woods,2128,448,16,16,
,1,woods,2144,448,16,16,
,1,woods,2160,448,16,16,
,1,woods,2176,448,16,16,
,1,woods,2192,448,16,16,
,1,woods,2208,448,16,16,
,1,woods,2224,448,16,16,
,1,woods,2240,448,16,16,
,2,concrete,0,288,16,5,
,2,concrete,16,288,16,5,
,2,concrete,32,288,16,5,
,2,concrete,48,288,16,5,
,2,concrete,64,288,16,5,
,2,concrete,80,288,16,5,
,2,concrete,96,288,16,5,
,2,concrete,128,233,16,5,
,2,concrete,144,233,16,5,
,2,concrete,160,233,16,5,
,2,concrete,176,233,16,5,
,2,concrete,192,233,16,5,
,2,concrete,208,233,16,5,
,2,concrete,224,233,16,5,
,2,concrete,240,233,16,5,
,2,concrete,256,233,16,5,
,2,concrete,272,233,16,5,
,2,concrete,144,352,16,5,
,2,concrete,160,352,16,5,
,2,concrete,176,352,16,5,
,2,concrete,192,352,16,5,
,2,concrete,208,352,16,5,
,2,concrete,224,352,16,5,
,2,concrete,240,352,16,5,
,2,concrete,256,352,16,5,
,2,concrete,128,352,16,5,
,2,concrete,0,496,16,5,
,2,concrete,16,496,16,5,
,2,concrete,32,496,16,5,
,2,concrete,48,496,16,5,
,2,concrete,64,496,16,5,
,2,concrete,80,496,16,5,
,2,concrete,96,496,16,5,
,2,concrete,112,496,16,5,
,2,concrete,448,288,16,5,
,2,concrete,432,288,16,5,
,2,concrete,464,288,16,5,
,2,concrete,480,288,16,5,
,2,concrete,496,288,16,5,
,2,concrete,512,288,16,5,
,2,concrete,528,288,16,5,
,2,concrete,544,288,16,5,
,2,concrete,416,458,16,5,
,2,concrete,432,458,16,5,
,2,concrete,416,458,16,5,
,2,concrete,448,458,16,5,
,2,concrete,464,458,16,5,
,2,concrete,480,458,16,5,
,2,concrete,496,458,16,5,
,2,concrete,512,458,16,5,
,2,concrete,528,458,16,5,
,2,concrete,544,458,16,5,
,2,concrete,560,458,16,5,
,2,concrete,576,458,16,5,
,2,concrete,592,458,16,5,
,2,concrete,1786,1025,16,5,
,2,concrete,1802,1025,16,5,
,2,concrete,1818,1025,16,5,
,2,concrete,1834,1025,16,5,
,2,concrete,1850,1025,16,5,
,2,concrete,1866,1025,16,5,
,2,concrete,1882,1025,16,5,
,2,concrete,1898,1025,16,5,
,2,concrete,1904,1025,16,5,
,2,concrete,1920,1025,16,5,
,2,concrete,1936,1025,16,5,
,2,concrete,1952,1025,16,5,
,2,concrete,1968,1025,16,5,
,2,concrete,1112,913,16,5,
,2,concrete,1128,913,16,5,
,2,concrete,1144,913,16,5,
,2,concrete,1160,913,16,5,
,2,concrete,1176,913,16,5,
,2,concrete,1192,913,16,5,
,2,concrete,1208,913,16,5,
,2,concrete,1224,913,16,5,
,2,concrete,1113,689,16,5,
,2,concrete,1129,689,16,5,
,2,concrete,1145,689,16,5,
,2,concrete,1161,689,16,5,
,2,concrete,1177,689,16,5,
,2,concrete,1193,689,16,5,
,2,concrete,1209,689,16,5,
,2,concrete,1225,689,16,5,
,2,concrete,1241,689,16,5,
,2,concrete,1257,689,16,5,
,2,concrete,1273,689,16,5,
,2,concrete,1847,850,16,5,
,2,concrete,1863,850,16,5,
,2,concrete,1879,850,16,5,
,2,concrete,1895,850,16,5,
,2,concrete,1911,850,16,5,
,2,concrete,945,673,16,5,
,2,concrete,961,673,16,5,
,2,concrete,977,673,16,5,
,2,concrete,993,673,16,5,
,2,concrete,1009,673,16,5,
,2,concrete,866,705,16,5,
,2,concrete,882,705,16,5,
,2,concrete,898,705,16,5,
,2,concrete,914,705,16,5,
,2,concrete,930,705,16,5,
,2,concrete,946,705,16,5,
,2,concrete,962,705,16,5,
,2,concrete,762,736,16,5,
,2,concrete,778,736,16,5,
,2,concrete,794,736,16,5,
,2,concrete,810,736,16,5,
,2,concrete,826,736,16,5,
,2,concrete,842,736,16,5,
,2,concrete,858,736,16,5,
,2,concrete,874,736,16,5,
,2,concrete,890,736,16,5,
,2,concrete,449,705,16,5,
,2,concrete,465,705,16,5,
,2,concrete,481,705,16,5,
,2,concrete,497,705,16,5,
,2,concrete,513,705,16,5,
,2,concrete,529,705,16,5,
,2,concrete,545,705,16,5,
,2,concrete,561,705,16,5,
,2,concrete,577,705,16,5,
,2,concrete,593,705,16,5,
,2,concrete,609,705,16,5,
,2,concrete,625,705,16,5,
,2,concrete,641,705,16,5,
,2,concrete,657,705,16,5,
,2,concrete,673,705,16,5,
,2,concrete,689,705,16,5,
,2,concrete,705,705,16,5,
,2,concrete,721,705,16,5,
,2,concrete,737,705,16,5,
,2,concrete,753,705,16,5,
,2,concrete,769,705,16,5,
,2,concrete,785,705,16,5,
,2,concrete,448,913,16,5,
,2,concrete,464,913,16,5,
,2,concrete,480,913,16,5,
,2,concrete,496,913,16,5,
,2,concrete,512,913,16,5,
,2,concrete,528,913,16,5,
,2,concrete,544,913,16,5,
,2,concrete,560,913,16,5,
,2,concrete,576,913,16,5,
,2,concrete,592,913,16,5,
,2,concrete,608,913,16,5,
,2,concrete,624,913,16,5,
,2,concrete,640,913,16,5,
,2,concrete,656,913,16,5,
,2,concrete,672,913,16,5,
,2,concrete,688,913,16,5,
,2,concrete,704,913,16,5,
,2,concrete,720,913,16,5,
,2,concrete,736,913,16,5,
,2,concrete,752,913,16,5,
,2,concrete,768,913,16,5,
,2,concrete,784,913,16,5,
,2,concrete,800,913,16,5,
,2,concrete,816,913,16,5,
,2,concrete,832,913,16,5,
,2,concrete,848,913,16,5,
,2,concrete,864,913,16,5,
,2,concrete,880,913,16,5,
,2,concrete,896,913,16,5,
,2,concrete,912,913,16,5,
,2,concrete,928,913,16,5,
,2,concrete,944,913,16,5,
,2,concrete,130,752,16,5,
,2,concrete,146,752,16,5,
,2,concrete,162,752,16,5,
,2,concrete,178,752,16,5,
,2,concrete,194,752,16,5,
,2,concrete,210,752,16,5,
,2,concrete,226,752,16,5,
,2,concrete,242,752,16,5,
,2,concrete,258,752,16,5,
,2,concrete,0,706,16,5,
,2,concrete,16,706,16,5,
,2,concrete,32,706,16,5,
,2,concrete,48,706,16,5,
,2,concrete,64,706,16,5,
,2,concrete,80,706,16,5,
,2,concrete,96,706,16,5,
,2,concrete,112,706,16,5,
,2,concrete,128,706,16,5,
,2,concrete,144,706,16,5,
,2,concrete,762,738,16,5,
,2,concrete,778,738,16,5,
,2,concrete,794,738,16,5,
,2,concrete,810,738,16,5,
,2,concrete,826,738,16,5,
,2,concrete,842,738,16,5,
,2,concrete,858,738,16,5,
,2,concrete,874,738,16,5,
,2,concrete,890,738,16,5,
,2,concrete,1768,608,16,5,
,2,concrete,1784,608,16,5,
,2,concrete,1800,608,16,5,
,2,concrete,1816,608,16,5,
,2,concrete,1832,608,16,5,
,2,concrete,1848,608,16,5,
,2,concrete,1864,608,16,5,
,2,concrete,1880,608,16,5,
,2,concrete,1896,608,16,5,
,2,concrete,1912,608,16,5,
,2,concrete,1928,608,16,5,
,2,concrete,1944,608,16,5,
,2,concrete,1960,608,16,5,
,2,concrete,2088,593,16,5,
,2,concrete,2104,593,16,5,
,2,concrete,2120,593,16,5,
,2,concrete,2136,593,16,5,
,2,concrete,2152,593,16,5,
,2,concrete,2168,593,16,5,
,2,concrete,2184,593,16,5,
,2,concrete,2200,593,16,5,
,2,concrete,2216,593,16,5,
,2,concrete,2232,593,16,5,
,2,concrete,2248,593,16,5,
,2,concrete,2264,593,16,5,
,2,concrete,2280,593,16,5,
,2,concrete,426,818,16,5,
,2,concrete,442,818,16,5,
,2,concrete,458,818,16,5,
,2,concrete,474,818,16,5,
,2,concrete,490,818,16,5,
,2,concrete,506,818,16,5,
,2,concrete,522,818,16,5,
,2,concrete,538,818,16,5,
,2,concrete,554,818,16,5,
,2,concrete,570,818,16,5,
,2,concrete,586,818,16,5,
,2,concrete,602,818,16,5,
,2,concrete,618,818,16,5,
,2,concrete,544,586,16,5,
,2,concrete,560,586,16,5,
,2,concrete,576,586,16,5,
,2,concrete,592,586,16,5,
,2,concrete,608,586,16,5,
,2,concrete,624,586,16,5,
,2,concrete,640,586,16,5,
,2,concrete,656,586,16,5,
,2,concrete,672,586,16,5,
,2,concrete,688,586,16,5,
,2,concrete,704,586,16,5,
,2,concrete,720,586,16,5,
,2,concrete,736,586,16,5,
,2,concrete,752,586,16,5,
,2,concrete,768,586,16,5,
,2,concrete,784,586,16,5,
,2,concrete,800,586,16,5,
,2,concrete,816,586,16,5,
,2,concrete,832,586,16,5,
,2,concrete,848,586,16,5,
,2,concrete,864,586,16,5,
,2,concrete,880,586,16,5,
,2,concrete,896,586,16,5,
,2,concrete,912,586,16,5,
,2,concrete,768,217,16,5,
,2,concrete,784,217,16,5,
,2,concrete,800,217,16,5,
,2,concrete,816,217,16,5,
,2,concrete,832,217,16,5,
,2,concrete,848,217,16,5,
,2,concrete,864,217,16,5,
,2,concrete,880,217,16,5,
,2,concrete,896,217,16,5,
,2,concrete,912,217,16,5,
,2,concrete,128,553,16,5,
,2,concrete,144,553,16,5,
,2,concrete,160,553,16,5,
,2,concrete,176,553,16,5,
,2,concrete,192,553,16,5,
,2,concrete,208,553,16,5,
,2,concrete,224,553,16,5,
,2,concrete,240,553,16,5,
,2,concrete,256,553,16,5,
,2,concrete,270,553,16,5,
,2,concrete,1097,210,16,5,
,2,concrete,1099,210,16,5,
,2,concrete,1113,210,16,5,
,2,concrete,1129,210,16,5,
,2,concrete,1145,210,16,5,
,2,concrete,1161,210,16,5,
,2,concrete,1177,210,16,5,
,2,concrete,1193,210,16,5,
,2,concrete,1209,210,16,5,
,2,concrete,1225,210,16,5,
,2,concrete,1241,210,16,5,
,2,concrete,1257,210,16,5,
,2,concrete,1273,210,16,5,
,2,concrete,599,314,16,5,
,2,concrete,615,314,16,5,
,2,concrete,631,314,16,5,
,2,concrete,647,314,16,5,
,2,concrete,1700,114,16,5,
,2,concrete,1716,114,16,5,
,2,concrete,1732,114,16,5,
,2,concrete,1748,114,16,5,
,2,concrete,706,369,16,5,
,2,concrete,722,369,16,5,
,2,concrete,738,369,16,5,
,2,concrete,754,369,16,5,
,2,concrete,770,369,16,5,
,2,concrete,786,369,16,5,
,2,concrete,802,369,16,5,
,2,concrete,768,337,16,5,
,2,concrete,784,337,16,5,
,2,concrete,800,337,16,5,
,2,concrete,816,337,16,5,
,2,concrete,832,337,16,5,
,2,concrete,848,337,16,5,
,2,concrete,864,337,16,5,
,2,concrete,880,337,16,5,
,2,concrete,896,337,16,5,
,2,concrete,912,337,16,5,
,3,animbrick,560,256,16,16,
,3,animbrick,576,256,16,16,
,3,animbrick,592,256,16,16,
,3,animbrick,544,96,16,16,
,3,animbrick,560,96,16,16,
,3,animbrick,576,96,16,16,
,3,animbrick,1991,1025,16,16,
,3,animbrick,2007,1025,16,16,
,3,animbrick,2023,1025,16,16,
,3,animbrick,2055,977,16,16,
,3,animbrick,2071,977,16,16,
,3,animbrick,2087,977,16,16,
,3,animbrick,2119,944,16,16,
,3,animbrick,2135,944,16,16,
,3,animbrick,2151,944,16,16,
,3,animbrick,2071,898,16,16,
,3,animbrick,2087,898,16,16,
,3,animbrick,2103,898,16,16,
,3,animbrick,2120,865,16,16,
,3,animbrick,2136,865,16,16,
,3,animbrick,2152,865,16,16,
,3,animbrick,2055,816,16,16,
,3,animbrick,2071,816,16,16,
,3,animbrick,2087,816,16,16,
,3,animbrick,1991,768,16,16,
,3,animbrick,2007,768,16,16,
,3,animbrick,2023,768,16,16,
,3,animbrick,2056,721,16,16,
,3,animbrick,2072,721,16,16,
,3,animbrick,2088,721,16,16,
,3,animbrick,1303,1025,16,16,
,3,animbrick,1319,1025,16,16,
,3,animbrick,1335,1025,16,16,
,3,animbrick,1254,977,16,16,
,3,animbrick,1270,977,16,16,
,3,animbrick,1286,977,16,16,
,3,animbrick,1319,944,16,16,
,3,animbrick,1335,944,16,16,
,3,animbrick,1351,944,16,16,
,3,animbrick,1223,866,16,16,
,3,animbrick,1239,866,16,16,
,3,animbrick,1255,866,16,16,
Resources\TiledMap\apple.png,6,apple,13,1017,11,12,
Resources\TiledMap\apple.png,6,apple,43,1000,11,12,
Resources\TiledMap\apple.png,6,apple,77,1017,11,12,
Resources\TiledMap\apple.png,6,apple,45,1032,11,12,
Resources\TiledMap\apple.png,6,apple,156,699,11,12,
Resources\TiledMap\apple.png,6,apple,172,715,11,12,
Resources\TiledMap\apple.png,6,apple,188,700,11,12,
Resources\TiledMap\apple.png,6,apple,171,714,11,12,
Resources\TiledMap\apple.png,6,apple,187,694,11,12,
Resources\TiledMap\apple.png,6,apple,347,1018,11,12,
Resources\TiledMap\apple.png,6,apple,380,1002,11,12,
Resources\TiledMap\apple.png,6,apple,380,1034,11,12,
Resources\TiledMap\apple.png,6,apple,412,1019,11,12,
Resources\TiledMap\apple.png,6,apple,1580,1050,11,12,
Resources\TiledMap\apple.png,6,apple,1596,1066,11,12,
Resources\TiledMap\apple.png,6,apple,1612,1050,11,12,
Resources\TiledMap\apple.png,6,apple,1596,1034,11,12,
Resources\TiledMap\apple.png,6,apple,1787,1034,11,12,
Resources\TiledMap\apple.png,6,apple,2203,1050,11,12,
Resources\TiledMap\apple.png,6,apple,2220,1034,11,12,
Resources\TiledMap\apple.png,6,apple,2235,1050,11,12,
